Year,Month,Day,Hour,GOES_Num,Direction,URL,Date
1998,9,30,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/09/GridSat-GOES.goes10.1998.09.30.1800.v01.nc,1998-09-30
1998,10,1,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.01.0000.v01.nc,1998-10-01
1998,10,1,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.01.0600.v01.nc,1998-10-01
1998,10,1,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.01.1200.v01.nc,1998-10-01
1998,10,1,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.01.1800.v01.nc,1998-10-01
1998,10,2,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.02.0000.v01.nc,1998-10-02
1998,10,2,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.02.0600.v01.nc,1998-10-02
1998,10,2,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.02.1200.v01.nc,1998-10-02
1998,10,2,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.02.1800.v01.nc,1998-10-02
1998,10,3,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.03.0000.v01.nc,1998-10-03
1998,10,3,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.03.0600.v01.nc,1998-10-03
1998,10,3,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.03.1200.v01.nc,1998-10-03
1998,10,3,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.03.1800.v01.nc,1998-10-03
1998,10,4,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.04.0000.v01.nc,1998-10-04
1998,10,4,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.04.0600.v01.nc,1998-10-04
1998,10,4,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.04.1200.v01.nc,1998-10-04
1998,10,4,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.04.1800.v01.nc,1998-10-04
1998,10,5,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.05.0000.v01.nc,1998-10-05
1998,10,5,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.05.0600.v01.nc,1998-10-05
1998,10,5,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.05.1200.v01.nc,1998-10-05
1998,10,5,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.05.1800.v01.nc,1998-10-05
1998,10,21,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.21.0000.v01.nc,1998-10-21
1998,10,21,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.21.0600.v01.nc,1998-10-21
1998,10,21,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.21.1200.v01.nc,1998-10-21
1998,10,21,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.21.1800.v01.nc,1998-10-21
1998,10,22,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.22.0000.v01.nc,1998-10-22
1998,10,22,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.22.0600.v01.nc,1998-10-22
1998,10,22,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.22.1200.v01.nc,1998-10-22
1998,10,22,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.22.1800.v01.nc,1998-10-22
1998,10,23,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.23.0000.v01.nc,1998-10-23
1998,10,23,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.23.0600.v01.nc,1998-10-23
1998,10,23,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.23.1200.v01.nc,1998-10-23
1998,10,23,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.23.1800.v01.nc,1998-10-23
1998,10,24,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.24.0000.v01.nc,1998-10-24
1998,10,24,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.24.0600.v01.nc,1998-10-24
1998,10,24,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.24.1200.v01.nc,1998-10-24
1998,10,24,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.24.1800.v01.nc,1998-10-24
1998,10,25,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.25.0000.v01.nc,1998-10-25
1998,10,25,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.25.0600.v01.nc,1998-10-25
1998,10,25,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.25.1200.v01.nc,1998-10-25
1998,10,25,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.25.1800.v01.nc,1998-10-25
1998,10,26,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.26.0000.v01.nc,1998-10-26
1998,10,26,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.26.0600.v01.nc,1998-10-26
1998,10,26,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.26.1200.v01.nc,1998-10-26
1998,10,26,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.26.1800.v01.nc,1998-10-26
1998,10,27,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.27.0000.v01.nc,1998-10-27
1998,10,27,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.27.0600.v01.nc,1998-10-27
1998,10,27,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.27.1200.v01.nc,1998-10-27
1998,10,27,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.27.1800.v01.nc,1998-10-27
1998,10,28,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.28.0000.v01.nc,1998-10-28
1998,10,28,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.28.0600.v01.nc,1998-10-28
1998,10,28,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.28.1200.v01.nc,1998-10-28
1998,10,28,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.28.1800.v01.nc,1998-10-28
1998,10,29,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.29.0000.v01.nc,1998-10-29
1998,10,29,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.29.0600.v01.nc,1998-10-29
1998,10,29,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.29.1200.v01.nc,1998-10-29
1998,10,29,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.29.1800.v01.nc,1998-10-29
1998,10,30,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.30.0000.v01.nc,1998-10-30
1998,10,30,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.30.0600.v01.nc,1998-10-30
1998,10,30,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.30.1200.v01.nc,1998-10-30
1998,10,30,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.30.1800.v01.nc,1998-10-30
1998,10,31,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.31.0000.v01.nc,1998-10-31
1998,10,31,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.31.0600.v01.nc,1998-10-31
1998,10,31,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.31.1200.v01.nc,1998-10-31
1998,10,31,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1998/10/GridSat-GOES.goes10.1998.10.31.1800.v01.nc,1998-10-31
1999,6,14,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.14.0000.v01.nc,1999-06-14
1999,6,14,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.14.0600.v01.nc,1999-06-14
1999,6,14,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.14.1200.v01.nc,1999-06-14
1999,6,14,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.14.1800.v01.nc,1999-06-14
1999,6,15,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.15.0000.v01.nc,1999-06-15
1999,6,15,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.15.0600.v01.nc,1999-06-15
1999,6,15,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.15.1200.v01.nc,1999-06-15
1999,6,15,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.15.1800.v01.nc,1999-06-15
1999,6,16,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.16.0000.v01.nc,1999-06-16
1999,6,16,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.16.0600.v01.nc,1999-06-16
1999,6,16,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.16.1200.v01.nc,1999-06-16
1999,6,16,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.16.1800.v01.nc,1999-06-16
1999,6,17,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.17.0000.v01.nc,1999-06-17
1999,6,17,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.17.0600.v01.nc,1999-06-17
1999,6,17,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.17.1200.v01.nc,1999-06-17
1999,6,17,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.17.1800.v01.nc,1999-06-17
1999,6,18,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.18.0000.v01.nc,1999-06-18
1999,6,18,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.18.0600.v01.nc,1999-06-18
1999,6,18,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.18.1200.v01.nc,1999-06-18
1999,6,18,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.18.1800.v01.nc,1999-06-18
1999,6,19,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.19.0000.v01.nc,1999-06-19
1999,6,19,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.19.0600.v01.nc,1999-06-19
1999,6,19,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.19.1200.v01.nc,1999-06-19
1999,6,19,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.19.1800.v01.nc,1999-06-19
1999,6,20,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.20.0000.v01.nc,1999-06-20
1999,6,20,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.20.0600.v01.nc,1999-06-20
1999,6,20,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.20.1200.v01.nc,1999-06-20
1999,6,20,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.20.1800.v01.nc,1999-06-20
1999,6,21,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.21.0000.v01.nc,1999-06-21
1999,6,21,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.21.0600.v01.nc,1999-06-21
1999,6,21,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.21.1200.v01.nc,1999-06-21
1999,6,21,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.21.1800.v01.nc,1999-06-21
1999,6,22,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.22.0000.v01.nc,1999-06-22
1999,6,22,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.22.0600.v01.nc,1999-06-22
1999,6,22,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.22.1200.v01.nc,1999-06-22
1999,6,22,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.22.1800.v01.nc,1999-06-22
1999,6,23,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.23.0000.v01.nc,1999-06-23
1999,6,23,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.23.0600.v01.nc,1999-06-23
1999,6,23,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.23.1200.v01.nc,1999-06-23
1999,6,23,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.23.1800.v01.nc,1999-06-23
1999,6,24,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.24.0000.v01.nc,1999-06-24
1999,6,24,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.24.0600.v01.nc,1999-06-24
1999,6,24,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.24.1200.v01.nc,1999-06-24
1999,6,24,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/06/GridSat-GOES.goes10.1999.06.24.1800.v01.nc,1999-06-24
1999,8,13,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.13.0000.v01.nc,1999-08-13
1999,8,13,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.13.0600.v01.nc,1999-08-13
1999,8,13,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.13.1200.v01.nc,1999-08-13
1999,8,13,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.13.1800.v01.nc,1999-08-13
1999,8,14,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.14.0000.v01.nc,1999-08-14
1999,8,14,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.14.0600.v01.nc,1999-08-14
1999,8,14,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.14.1200.v01.nc,1999-08-14
1999,8,14,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.14.1800.v01.nc,1999-08-14
1999,8,15,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.15.0000.v01.nc,1999-08-15
1999,8,15,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.15.0600.v01.nc,1999-08-15
1999,8,15,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.15.1200.v01.nc,1999-08-15
1999,8,15,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.15.1800.v01.nc,1999-08-15
1999,8,16,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.16.0000.v01.nc,1999-08-16
1999,8,16,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.16.0600.v01.nc,1999-08-16
1999,8,16,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.16.1200.v01.nc,1999-08-16
1999,8,16,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.16.1800.v01.nc,1999-08-16
1999,8,17,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.17.0000.v01.nc,1999-08-17
1999,8,17,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.17.0600.v01.nc,1999-08-17
1999,8,17,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.17.1200.v01.nc,1999-08-17
1999,8,17,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.17.1800.v01.nc,1999-08-17
1999,8,18,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.18.0000.v01.nc,1999-08-18
1999,8,18,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.18.0600.v01.nc,1999-08-18
1999,8,18,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.18.1200.v01.nc,1999-08-18
1999,8,18,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.18.1800.v01.nc,1999-08-18
1999,8,19,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.19.0000.v01.nc,1999-08-19
1999,8,19,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.19.0600.v01.nc,1999-08-19
1999,8,19,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.19.1200.v01.nc,1999-08-19
1999,8,19,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.19.1800.v01.nc,1999-08-19
1999,8,20,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.20.0000.v01.nc,1999-08-20
1999,8,20,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.20.0600.v01.nc,1999-08-20
1999,8,20,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.20.1200.v01.nc,1999-08-20
1999,8,20,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.20.1800.v01.nc,1999-08-20
1999,8,21,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.21.0000.v01.nc,1999-08-21
1999,8,21,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.21.0600.v01.nc,1999-08-21
1999,8,21,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.21.1200.v01.nc,1999-08-21
1999,8,21,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.21.1800.v01.nc,1999-08-21
1999,8,22,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.22.0000.v01.nc,1999-08-22
1999,8,22,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.22.0600.v01.nc,1999-08-22
1999,8,22,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.22.1200.v01.nc,1999-08-22
1999,8,22,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.22.1800.v01.nc,1999-08-22
1999,8,23,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.23.0000.v01.nc,1999-08-23
1999,8,23,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.23.0600.v01.nc,1999-08-23
1999,8,23,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.23.1200.v01.nc,1999-08-23
1999,8,23,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.23.1800.v01.nc,1999-08-23
1999,8,24,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.24.0000.v01.nc,1999-08-24
1999,8,24,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.24.0600.v01.nc,1999-08-24
1999,8,24,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.24.1200.v01.nc,1999-08-24
1999,8,24,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.24.1800.v01.nc,1999-08-24
1999,8,25,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.25.0000.v01.nc,1999-08-25
1999,8,25,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.25.0600.v01.nc,1999-08-25
1999,8,25,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.25.1200.v01.nc,1999-08-25
1999,8,25,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/08/GridSat-GOES.goes10.1999.08.25.1800.v01.nc,1999-08-25
1999,12,30,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/12/GridSat-GOES.goes10.1999.12.30.0000.v01.nc,1999-12-30
1999,12,30,6,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/12/GridSat-GOES.goes10.1999.12.30.0600.v01.nc,1999-12-30
1999,12,30,12,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/12/GridSat-GOES.goes10.1999.12.30.1200.v01.nc,1999-12-30
1999,12,30,18,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/12/GridSat-GOES.goes10.1999.12.30.1800.v01.nc,1999-12-30
1999,12,31,0,10,west,https://www.ncei.noaa.gov/data/gridsat-goes/access/goes/1999/12/GridSat-GOES.goes10.1999.12.31.0000.v01.nc,1999-12-31
